Timestamp,Load.611__C1 [kVA],Load.611__N1 [kVA],Load.634a__A1 [kVA],Load.634a__N1 [kVA],Load.634b__B1 [kVA],Load.634b__N1 [kVA],Load.634c__C1 [kVA],Load.634c__N1 [kVA],Load.645__B1 [kVA],Load.645__N1 [kVA],Load.646__B1 [kVA],Load.646__C1 [kVA],Load.652__A1 [kVA],Load.652__N1 [kVA],Load.670a__A1 [kVA],Load.670a__N1 [kVA],Load.670b__B1 [kVA],Load.670b__N1 [kVA],Load.670c__C1 [kVA],Load.670c__N1 [kVA],Load.671__A1 [kVA],Load.671__B1 [kVA],Load.671__C1 [kVA],Load.675a__A1 [kVA],Load.675a__N1 [kVA],Load.675b__B1 [kVA],Load.675b__N1 [kVA],Load.675c__C1 [kVA],Load.675c__N1 [kVA],Load.692__C1 [kVA],Load.692__A1 [kVA]
2020-01-01 23:45:00,(105.2499339824593+49.5277280975921j),0j,(100.50420022994132+69.09482895915097j),0j,(75.37852324664145+56.53418734916397j),0j,(75.37712169069418+56.53185896815441j),0j,(106.78624562998486+78.51971717260083j),0j,(99.51542795360852+0.44909077416555376j),(48.73977349265497+84.63496277620796j),(79.43167935249589+53.365951017435535j),0j,(10.67859871296521+6.281336413324939j),0j,(41.45822562582531+23.870059290193087j),0j,(73.49265796763822+42.712826468971414j),0j,(241.51103379839532+133.4898912457188j),(246.66471059459005+146.5576117833688j),(237.33603392331523+134.52194941590918j),(304.65234391001826+119.34133957553418j),0j,(42.714578385933066+37.68959829439549j),0j,(182.16004288961668+133.16194186392664j),0j,(79.6419960549781+16.542208830814566j),(26.645048406538493+77.86368589921511j)
2020-01-02 00:00:00,(105.24895191960971+49.528901166481724j),0j,(100.50452617789942+69.09684997107583j),0j,(75.37839460625791+56.53380149289881j),0j,(75.37838288317658+56.53377690860341j),0j,(106.7860583513194+78.51916755872327j),0j,(99.51502733950666+0.44998049961969083j),(48.73880794174661+84.63481625208401j),(79.42958359140472+53.366737098709834j),0j,(10.678606076346343+6.2815316921306135j),0j,(41.458116960339616+23.86982777561973j),0j,(73.49392327551753+42.71440789164011j),0j,(241.51297192725357+133.4935764298046j),(246.6666349535732+146.56219270689581j),(237.33739540187904+134.52531558996495j),(304.6543417733105+119.34907765933036j),0j,(42.714423056153+37.68920172646664j),0j,(182.16441575869143+133.1684337017693j),0j,(79.64157383195638+16.54294920606575j),(26.644272774469915+77.86387909948392j)
2020-01-02 00:15:00,(105.24894225044525+49.528913823383185j),0j,(100.50452512695558+69.09686096315116j),0j,(75.3783938113848+56.53379541203217j),0j,(75.37839373154542+56.53379519498319j),0j,(106.78605789473696+78.51916028568311j),0j,(99.5150246366438+0.4499881679711543j),(48.738800249569074+84.63481556894686j),(79.42957379555114+53.36674481442255j),0j,(10.678605795583035+6.2815328136225235j),0j,(41.45811659496062+23.869824734715046j),0j,(73.49393388857234+42.71442302170778j),0j,(241.51298701444009+133.49360328259152j),(246.66664817738447+146.56222512676618j),(237.33740501779124+134.52533700041332j),(304.6543418071996+119.34912333683754j),0j,(42.714423148943915+37.68919694773199j),0j,(182.16445144902852+133.16849517270498j),0j,(79.64157074738658+16.54295291122309j),(26.64426831779499+77.86388055180086j)
2020-01-02 00:30:00,(123.94846841684537+58.3302448279597j),0j,(118.56677774138632+81.5145990837856j),0j,(88.92568882111014+66.69392447558694j),0j,(88.92575529070295+66.6952136903739j),0j,(125.97803492656806+92.63044404150867j),0j,(117.12347852660986+0.24643940511273832j),(57.99082215095234+100.25462661947984j),(92.81336842235152+62.358976928152465j),0j,(12.597720338062377+7.41042468843367j),0j,(48.909129090459714+28.15960449062597j),0j,(86.70262166951873+50.392084749896995j),0j,(284.888490621849+156.24725657473155j),(290.8243010470882+173.7771421545702j),(280.1956445291506+159.06830170037975j),(359.40494615789265+140.7978677258558j),0j,(50.39133943891709+44.46256087488469j),0j,(214.904094874151+157.1056051100726j),0j,(93.80848634825517+19.759728372695964j),(31.40935186005528+91.4632664090722j)
2020-01-02 00:45:00,(123.94923941770027+58.329078022386334j),0j,(118.56722390538626+81.5149606062936j),0j,(88.92542920320948+66.69406780482366j),0j,(88.9254268270703+66.69408398722439j),0j,(125.97769061046236+92.63064891691931j),0j,(117.12368657939008+0.24601912632132736j),(57.99120858186092+100.2547125386138j),(92.81273594494802+62.35855143986382j),0j,(12.597767596407321+7.410451056247165j),0j,(48.90898602478675+28.159716639037757j),0j,(86.70229135922152+50.39108811398212j),0j,(284.8878137568694+156.24598486334523j),(290.82407983654787+173.77597389218386j),(280.195325033614+159.06790288062484j),(359.40688550260637+140.79855738031128j),0j,(50.3910785097429+44.46271099523459j),0j,(214.90311589953907+157.1016399966809j),0j,(93.80859700258776+19.75985506838357j),(31.40937992937619+91.46316871531127j)
2020-01-02 01:00:00,(123.94925086393093+58.329059578558315j),0j,(118.56723143443648+81.51497147135915j),0j,(88.9254237586568+66.69406777807113j),0j,(88.92542368448488+66.69406796256239j),0j,(125.97768364151894+92.63064966953814j),0j,(117.12369028553759+0.24601353650449165j),(57.99121389592475+100.25471419887111j),(92.81272095164641+62.35854674856171j),0j,(12.597768341341153+7.410451953180022j),0j,(48.90898306569097+28.159717492482233j),0j,(86.70228809586361+50.39107360859043j),0j,(284.88780453581313+156.2459682481641j),(290.8240781445355+173.77596161458303j),(280.19532026137387+159.06790059879j),(359.4069200870115+140.79858682244551j),0j,(50.39107349198361+44.462711838239805j),0j,(214.90310723284213+157.10158259117037j),0j,(93.80859792339935+19.759858811764023j),(31.40937882319301+91.46316750683692j)
2020-01-02 01:15:00,(123.94925102274925+58.32905930951557j),0j,(118.56723154735863+81.51497168627482j),0j,(88.92542366321507+66.69406774709309j),0j,(88.92542366174112+66.69406774898033j),0j,(125.9776835225931+92.63064964830569j),0j,(117.12369034597832+0.2460134660934127j),(57.991213966124995+100.25471422749506j),(92.81272068067821+62.35854670472519j),0j,(12.597768351933338+7.410451971495318j),0j,(48.908983014732414+28.159717493015265j),0j,(86.70228807025316+50.391073410859654j),0j,(284.8878044160264+156.24596803972108j),(290.8240781373265+173.77596149845812j),(280.19532019288636+159.06790060408846j),(359.4069206249659+140.79858745332737j),0j,(50.39107340954194+44.462711831190084j),0j,(214.90310718225206+157.10158181238356j),0j,(93.80859792789161+19.75985888471289j),(31.409378790653374+91.46316749302817j)
2020-01-02 01:30:00,(123.94925102481636+58.329059305855175j),0j,(118.56723154891849+81.51497168984147j),0j,(88.92542366172577+66.69406774629327j),0j,(88.9254236617013+66.69406774630964j),0j,(125.97768352077355+92.63064964762229j),0j,(117.12369034688295+0.246013465261698j),(57.99121396700266+100.25471422794085j),(92.812720676409+62.35854670442073j),0j,(12.597768352073007+7.410451971803961j),0j,(48.90898301394856+28.159717492876634j),0j,(86.7022880701596+50.391073408329696j),0j,(284.88780441455674+156.24596803724958j),(290.82407813741537+173.77596149757187j),(280.19532019195617+159.06790060457084j),(359.4069206326182+140.7985874641964j),0j,(50.391073408316146+44.46271183085935j),0j,(214.90310718243842+157.1015818024637j),0j,(93.80859792785132+19.759858885909892j),(31.40937879002739+91.46316749288441j)
2020-01-02 01:45:00,(128.27648001978986+60.361048188036335j),0j,(123.20536212471607+84.6990851877743j),0j,(92.40447170884529+69.3042380787091j),0j,(92.40143059653002+69.29853512178981j),0j,(130.90633831815921+96.25587945261991j),0j,(121.43969751667287+0.30413972189027116j),(59.998790200122855+103.82212425902165j),(95.88215331160718+64.41529842941364j),0j,(13.090630019470979+7.699889671694622j),0j,(50.82254481719318+29.26197885683671j),0j,(90.09127525377879+52.35851219864664j),0j,(296.04773613062844+161.9847031854895j),(302.6538019570436+181.16460802080337j),(290.67889734236144+165.04653870726253j),(373.46455957455606+146.28799219984984j),0j,(52.36267184448907+46.203211604687844j),0j,(223.30053501968416+163.23154789534638j),0j,(97.09895196610434+20.473595101820113j),(32.63307880662579+94.75385148625767j)
2020-01-02 02:00:00,(128.2737123252048+60.36400898481637j),0j,(123.20558076725275+84.70378959712475j),0j,(92.40417126938083+69.3031579127287j),0j,(92.40413183546048+69.30304609953015j),0j,(130.90590721224848+96.2543805332731j),0j,(121.43896869797993+0.306374617563095j),(59.996550578537324+103.82178023509668j),(95.87764521272064+64.41773623410941j),0j,(13.090593559080212+7.700344024968046j),0j,(50.822293914634024+29.261335969196285j),0j,(90.09402775098127+52.362293805577906j),0j,(296.05178788442913+161.9931039875786j),(302.65736521974895+181.17583953661776j),(290.6808858762306+165.05368002519816j),(373.46692258971075+146.30644571277517j),0j,(52.36235913364118+46.20210886813806j),0j,(223.3099511836574+163.24708540698222j),0j,(97.09772740729012+20.475347080226328j),(32.63117412966222+94.75439157517309j)
2020-01-02 02:15:00,(128.27366053218228+60.36407380147193j),0j,(123.20556408142063+84.70382506314719j),0j,(92.40417250009992+69.30312985783598j),0j,(92.4041721701464+69.30312811940139j),0j,(130.90591103462057+96.25434697384539j),0j,(121.43895916150403+0.30640978983776584j),(59.996518721231816+103.82177665244579j),(95.87762463119562+64.41777871214171j),0j,(13.090591187040745+7.7003477247956384j),0j,(50.82229486773022+29.261321548369278j),0j,(90.09406785654672+52.36236331048934j),0j,(296.0518467734167+161.99321752830974j),(302.65740293434646+181.1759778387642j),(290.68091082319194+165.05375042166835j),(373.4668666484228+146.30660640554373j),0j,(52.362364287932216+46.202086628029534j),0j,(223.31008238154894+163.24736687911903j),0j,(97.09771177171582+20.475358512752276j),(32.631156016685324+94.7544001878567j)
2020-01-02 02:30:00,(124.87586524700313+58.768432816786834j),0j,(119.55963740702826+82.20071623593712j),0j,(89.66946194805692+67.25140756462757j),0j,(89.67168450038552+67.25569189328286j),0j,(127.03173661727466+93.40474275324715j),0j,(118.04812658798625+0.26028608691500266j),(58.42029501546212+101.01997420162228j),(93.46880289581878+62.80352224916705j),0j,(12.703167291824169+7.472812912385052j),0j,(49.31814135825069+28.39489370148538j),0j,(87.42998544972407+50.81570510931832j),0j,(287.27915200977264+157.48444453417292j),(293.3549920516819+175.36327243583943j),(282.4433894804316+160.3556135671569j),(362.4163292953775+141.99083708562287j),0j,(50.81260153263606+44.83397681546055j),0j,(216.70870079345212+158.42826159788555j),0j,(94.5139498457296+19.91467117268033j),(31.66938701867741+92.16968658463266j)
2020-01-02 02:45:00,(124.87793525840524+58.76615465127937j),0j,(119.55955888884708+82.19722964653967j),0j,(89.66968143498752+67.25223924114427j),0j,(89.66970793245228+67.25231999804508j),0j,(127.03205007284608+93.40589175340193j),0j,(118.04864415537487+0.2586166059028765j),(58.421945685178905+101.02019700193907j),(93.472093361536+62.80160236873664j),0j,(12.703202718541487+7.4724757632162255j),0j,(49.31832499462842+28.39538793822045j),0j,(87.427965859963+50.812869768735915j),0j,(287.2762446093795+157.4781822513654j),(293.35250471516895+175.3549721540031j),(282.44199993922257+160.3503131758898j),(362.4149061420425+141.977101642484j),0j,(50.812823094280155+44.83482354230714j),0j,(216.70181729992197+158.4166411250737j),0j,(94.5148494735561+19.913345946154497j),(31.67082581247389+92.16926010714299j)
2020-01-02 03:00:00,(124.8779728499877+58.76610611644061j),0j,(119.5595724791107+82.19720620547996j),0j,(89.66967978138855+67.2522594997384j),0j,(89.66967996374214+67.25226069153184j),0j,(127.03204635772332+93.4059160032175j),0j,(118.04865076438271+0.25859144056583316j),(58.42196814580974+101.02019913639356j),(93.47210507371635+62.80157078204749j),0j,(12.70320457399475+7.472473296841156j),0j,(49.318323884550004+28.39539841772025j),0j,(87.42793797216285+50.81281930280348j),0j,(287.2762041015373+157.47810129171353j),(293.35248032479444+175.35487529516965j),(282.4419830502159+160.35026404455712j),(362.4149536681422+141.97699280021797j),0j,(50.812818637038376+44.83483962764131j),0j,(216.7017267984757+158.4164373963955j),0j,(94.51486029678624+19.91333802690885j),(31.670838708138053+92.16925365080817j)
2020-01-02 03:15:00,(124.87797348943184+58.76610519211581j),0j,(119.55957282489291+82.19720631404722j),0j,(89.669679627636+67.25225971652576j),0j,(89.66967962708365+67.25225973216287j),0j,(127.03204613872076+93.40591627266335j),0j,(118.04865090971877+0.2585910719636304j),(58.421968475617355+101.02019919234641j),(93.47210473241341+62.801570364457575j),0j,(12.703204612672458+7.472473301359207j),0j,(49.31832379521463+28.3953985462726j),0j,(87.42793763655139+50.81281846631541j),0j,(287.27620351009256+157.478100176612j),(293.3524800896946+175.35487416982699j),(282.44198279124714+160.35026361401486j),(362.4149551160527+141.97699271849348j),0j,(50.812818457343425+44.834839810325924j),0j,(216.70172576710956+158.41643405311447j),0j,(94.51486041366472+19.91333807340546j),(31.670838779124928+92.16925356158369j)
2020-01-02 03:30:00,(124.8779734994393+58.766105176519304j),0j,(119.55957283124702+82.1972063213799j),0j,(89.66967962359219+67.25225971764856j),0j,(89.66967962354363+67.25225971783672j),0j,(127.03204613340992+93.40591627449678j),0j,(118.04865091264851+0.2585910668326615j),(58.42196848038018+101.02019919362637j),(93.4721047213848+62.80157035957927j),0j,(12.703204613321047+7.472473301944797j),0j,(49.318323792974816+28.395398547439708j),0j,(87.42793763295776+50.81281845350894j),0j,(287.27620350167143+157.4781001614067j),(293.35248008764967+175.35487415731268j),(282.44198278717636+160.3502636109376j),(362.41495514454857+141.9769927367345j),0j,(50.81281845339484+44.834839811753895j),0j,(216.70172575690205+158.41643400227028j),0j,(94.514860414761+19.91333807603415j),(31.67083877868025+92.16925356043258j)
2020-01-02 03:45:00,(120.53909275131312+56.72829037305823j),0j,(114.94347215179265+79.02773938115735j),0j,(86.20741310874027+64.65470471339187j),0j,(86.20993351743088+64.65977040772832j),0j,(122.12716855109015+89.79821916215683j),0j,(113.737464006671+0.20365143337753397j),(56.40833446709433+97.44845060581991j),(90.38422414023924+60.73185238271786j),0j,(12.212693409844132+7.184364248006428j),0j,(47.414005470755306+27.298476648771167j),0j,(84.0548000591485+48.85440782519581j),0j,(276.16981329594364+151.74237417657866j),(281.60881414651607+168.03958614156593j),(271.977453512019+154.38344563683918j),(348.42362687370513+136.51155362005224j),0j,(48.85077489160346+43.102780012543526j),0j,(208.3430825734182+152.31408828644467j),0j,(91.21666831439535+19.199142168615094j),(30.452582034526223+88.87636717871968j)
2020-01-02 04:00:00,(120.54153033282498+56.725504635073165j),0j,(114.9435201916021+79.02370505274259j),0j,(86.20765693851118+64.6557173791872j),0j,(86.20768352347507+64.65580796772788j),0j,(122.12751531400457+89.79961180596328j),0j,(113.73802949420651+0.20169380212530086j),(56.41023451036504+97.4486590163057j),(90.38794334783842+60.72944168807863j),0j,(12.212748589779125+7.18397355373349j),0j,(47.414211546718136+27.29907836699501j),0j,(84.05249222138826+48.85106172262407j),0j,(276.1665940470325+151.7350526134588j),(281.60617628000585+168.02999701002753j),(271.97597978018587+154.37729374255667j),(348.422534092141+136.49556165566975j),0j,(48.8510101324251+43.103808622109355j),0j,(208.33525883323404+152.30042120952666j),0j,(91.21769980582017+19.197565848729752j),(30.454292740989647+88.87583098098933j)
2020-01-02 04:15:00,(120.54157288218532+56.72544744289811j),0j,(114.94353776988116+79.02368228460374j),0j,(86.20765382378764+64.65574000961176j),0j,(86.20765394787045+64.65574125482587j),0j,(122.12750957803182+89.79963892917856j),0j,(113.73803653502328+0.20166592787497212j),(56.410258897122105+97.44866076932733j),(90.38795144568061+60.72940499915071j),0j,(12.21275088665193+7.183971122138714j),0j,(47.41420960773488+27.299090184651877j),0j,(84.05246260862756+48.851004631035934j),0j,(276.16655160002716+151.7349633693384j),(281.6061531363356+168.0298929472472j),(271.9759624766316+154.3772413377532j),(348.42259836555274+136.49545134827596j),0j,(48.85100394091017+43.103826632115336j),0j,(208.3351638926068+152.30019169041998j),0j,(91.21771123985316+19.197557568621647j),(30.454306871122217+88.87582340950384j)
2020-01-02 04:30:00,(114.47923395668104+53.877776481100895j),0j,(108.56551093982881+74.64395164946427j),0j,(81.42411709423658+61.06694198447526j),0j,(81.42708548973232+61.0733015876113j),0j,(115.35083490041318+84.81523106320707j),0j,(107.74820032670277+0.1320602470119993j),(53.59513619322836+92.4689764750783j),(86.05163335070854+57.822199170287135j),0j,(11.53502520541621+6.78584426710281j),0j,(44.78317878601216+25.783589577737693j),0j,(79.39156150973257+46.14474497921905j),0j,(260.8223565591111+143.7606558190106j),(265.4417016634983+158.0024030371958j),(257.45370596555136+146.0995562573239j),(329.0904444061097+128.94169859945077j),0j,(46.14024951477191+40.710833267645384j),0j,(196.7849536202402+143.86705709484337j),0j,(86.61160646606346+18.20294247645141j),(28.77006586551454+84.28892880749798j)
2020-01-02 04:45:00,(114.4822806964436+53.87411115550555j),0j,(108.56582652587805+74.6390427552398j),0j,(81.42439470856634+61.068265102390214j),0j,(81.4244200795243+61.0683705643275j),0j,(115.35122696746578+84.81703980103516j),0j,(107.74882516375888+0.12963174936966243j),(53.597428027392034+92.46913881326539j),(86.0559931319357+57.81891544215511j),0j,(11.535118621556958+6.7853679192218035j),0j,(44.78341735898281+25.784375749399697j),0j,(79.38881063610742+46.140555173560706j),0j,(260.81871481533454+143.75161302069432j),(265.43893669555194+157.99075726384004j),(257.4521707131346+146.09204005174485j),(329.09014139243936+128.92205524128718j),0j,(46.140496462246496+40.71217327151212j),0j,(196.77570537372702+143.85002611583536j),0j,(86.61284620625433+18.20094412881518j),(28.77223367454291+84.28819912291135j)
2020-01-02 05:00:00,(114.48233100003178+53.8740396981362j),0j,(108.5658509319769+74.63902247259779j),0j,(81.42438880773533+61.06829122216947j),0j,(81.42438882346798+61.06829252251524j),0j,(115.35121746059883+84.81707115968955j),0j,(107.74883272922325+0.12959993133468378j),(53.5974550137673+92.46913977828937j),(86.05599367916034+57.818870749544566j),0j,(11.535121661000282+6.785365684305265j),0j,(44.7834138486058+25.784389580185124j),0j,(79.38877911532555+46.14048783146326j),0j,(260.81867054647824+143.75151188512174j),(265.4389168388345+157.99064396230457j),(257.4521533385045+146.09198380419457j),(329.0902349963619+128.9219477876464j),0j,(46.14048711838606+40.71219410539744j),0j,(196.77560644138873+143.84975700309565j),0j,(86.61285832204106+18.200935571579613j),(28.772249544680772+84.28818978989177j)
2020-01-02 05:15:00,(114.48233175418551+53.87403849466444j),0j,(108.56585138949266+74.63902282382692j),0j,(81.42438855222683+61.06829141070335j),0j,(81.42438854855558+61.068291424031344j),0j,(115.35121711491131+84.81707140301509j),0j,(107.74883289370068+0.12959953072031202j),(53.59745535982291+92.46913982255658j),(86.05599302234934+57.81887030534002j),0j,(11.535121710185246+6.785365711315932j),0j,(44.78341370370623+25.784389706010618j),0j,(79.38877883504001+46.14048685591764j),0j,(260.81866999220586+143.7515106937708j),(265.438916712996+157.9906429045144j),(257.45215307066974+146.09198343411921j),(329.0902370132186+128.92194850124665j),0j,(46.14048684808346+40.71219427315575j),0j,(196.77560565848225+143.84975314914755j),0j,(86.61285841766471+18.200935668070052j),(28.772249598606+84.28818968499118j)
2020-01-02 05:30:00,(114.4823317641256+53.87403847750619j),0j,(108.5658513959135+74.63902283455661j),0j,(81.42438854707282+61.06829141028387j),0j,(81.4243885469897+61.0682914103962j),0j,(115.35121710833837+84.81707140315159j),0j,(107.74883289665374+0.12959952610847542j),(53.5974553640601+92.4691398236015j),(86.0559930079417+57.81887030207037j),0j,(11.535121710816988+6.785365712233054j),0j,(44.783413700888694+25.784389706554297j),0j,(79.38877883331799+46.14048684343909j),0j,(260.81866998569166+143.75151068032983j),(265.4389167125252+157.99064289570657j),(257.45215306671014+146.0919834326123j),(329.090237043708+128.92194853216193j),0j,(46.140486843362936+40.71219427351335j),0j,(196.77560565519934+143.84975310024427j),0j,(86.61285841814193+18.200935671261007j),(28.772249597742476+84.2881896839535j)
2020-01-02 05:45:00,(105.21089649896801+49.51809578406457j),0j,(98.96487191916214+68.04508862606069j),0j,(74.2240963148059+55.666438721555096j),0j,(74.22753980815855+55.67469286180132j),0j,(105.15081088920508+77.31456371926032j),0j,(98.66004978231264+0.03846690026043507j),(49.28824945292891+84.87609505663868j),(79.37618622051868+53.33909380571182j),0j,(10.514945503362458+6.185956377798555j),0j,(40.823151290463194+23.503290387883624j),0j,(72.37206902480663+42.06598227110459j),0j,(237.72416407496692+131.6417326864289j),(241.23812578246185+143.06744377507312j),(235.45514954804565+133.56033258607093j),(299.9882537938166+117.54666650318609j),0j,(42.06028032478575+37.1103321201572j),0j,(179.38649412936374+131.15192064419287j),0j,(79.57320047600747+16.686944374562476j),(26.234907232690663+77.3031764541357j)
2020-01-02 06:00:00,(105.21483593914957+49.51298594204607j),0j,(98.96581087577928+68.03902998070042j),0j,(74.22439700659093+55.66825931019518j),0j,(74.2244149003461+55.66838070116134j),0j,(105.15122955313785+77.31703227491903j),0j,(98.66068189837969+0.03537399359350093j),(49.29103030123336+84.87610086558527j),(79.3812054396143+53.33429035303016j),0j,(10.515116988671789+6.185366741520415j),0j,(40.82341866695695+23.50437257575855j),0j,(72.36880602071547+42.060565280689836j),0j,(237.72027669240103+131.63030038900115j),(241.23566406132537+143.0531002770797j),(235.45383251548054+133.55100144641125j),(299.99007720568716+117.52202265481601j),0j,(42.060500399837345+37.112168963733374j),0j,(179.3756884131227+131.13006510796967j),0j,(79.57470370717743+16.68430372716707j),(26.23777083598212+77.30211561326531j)
2020-01-02 06:15:00,(105.21489563758722+49.51289383676552j),0j,(98.96584635975519+68.03901909768004j),0j,(74.22438550687852+55.66828875553093j),0j,(74.22438530158632+55.66828998483724j),0j,(105.15121276381994+77.3170677117945j),0j,(98.66068941293942+0.03533866140286409j),(49.29105860496407+84.87609997042455j),(79.3811883205051+53.334235627119426j),0j,(10.515121176808684+6.185365375865518j),0j,(40.82341203223159+23.504388535447735j),0j,(72.36877568524616+42.06048593440444j),0j,(237.72023567940136+131.63018944988332j),(241.23565443048273+143.05298491432472j),(235.45381768000723+133.55094616850474j),(299.99022095058046+117.52194145664922j),0j,(42.0604852697098+37.11219246538075j),0j,(179.3755977768837+131.12975106318976j),0j,(79.57471539303005+16.684296086735475j),(26.23778798496849+77.30210399944345j)
2020-01-02 06:30:00,(93.18302709822447+43.84573219767488j),0j,(87.3936665027285+60.082817523010085j),0j,(65.54353252583594+49.15880104707955j),0j,(65.54305465815168+49.15433023484379j),0j,(92.85339420231576+68.27608764333607j),0j,(87.32192822784191+0.11735246781189926j),(43.44297674647084+74.92789884040647j),(71.09998843194255+47.76971814683719j),0j,(9.285582524312524+5.46205400271767j),0j,(36.048945972175005+20.756100188026334j),0j,(63.90445496146556+37.13839166855122j),0j,(210.3637811792062+117.10638422228253j),(212.6909439230095+125.64676325291487j),(207.80460800661595+117.72932010700906j),(264.91359128620763+103.77857743316733j),0j,(37.14100690238703+32.772714974910386j),0j,(158.39506227253946+115.78165088108003j),0j,(70.47678452373144+14.588178888445494j),(23.309556760964306+68.7152910965877j)
2020-01-02 06:45:00,(93.18063225379682+43.84966483782489j),0j,(87.39233823309901+60.08224049253342j),0j,(65.5442348694578+49.15818412765805j),0j,(65.54423834621062+49.15815342376462j),0j,(92.85433386504151+68.27525671197581j),0j,(87.32135222392543+0.11876894432373229j),(43.44165165178198+74.92780708501512j),(71.1013312285929+47.7712142935282j),0j,(9.285435876687691+5.462021714276406j),0j,(36.04932918383138+20.755679223610336j),0j,(63.905632043786504+37.14171160721268j),0j,(210.36572144922377+117.11065162529702j),(212.69188765593182+125.65097542639661j),(207.80571242203655+117.73165235633476j),(264.90804492423854+103.77842973741139j),0j,(37.14172959582323+32.772124190274205j),0j,(158.39857438322753+115.7947265524619j),0j,(70.4764507745164+14.588166642417134j),(23.30922792933059+68.7155849074085j)
